CODGEO;LIBGEO;AAV2020;LIBAAV2020;CATEAAV2020;DEP;REG
39235;Fraisans;045;Besançon;20;39;27
39236;Francheville;132;Lons-le-Saunier;20;39;27
39237;Fraroz;000;Commune hors attraction des villes;30;39;27
39238;Frasne-les-Meulières;134;Dole;20;39;27
39239;La Frasnée;132;Lons-le-Saunier;20;39;27
39240;Le Frasnois;000;Commune hors attraction des villes;30;39;27
39241;Frébuans;132;Lons-le-Saunier;20;39;27
39244;Frontenay;132;Lons-le-Saunier;20;39;27
39245;Gatey;134;Dole;20;39;27
39246;Gendrey;045;Besançon;20;39;27
39247;Genod;000;Commune hors attraction des villes;30;39;27
39248;Geraise;633;Salins-les-Bains;20;39;27
39249;Germigney;134;Dole;20;39;27
39250;Geruge;132;Lons-le-Saunier;20;39;27
39251;Gevingey;132;Lons-le-Saunier;20;39;27
39252;Gevry;134;Dole;20;39;27
39253;Gigny;000;Commune hors attraction des villes;30;39;27
39254;Gillois;000;Commune hors attraction des villes;30;39;27
39255;Gizia;132;Lons-le-Saunier;20;39;27
39258;Grande-Rivière Château;422;Hauts de Bienne;20;39;27
39259;Grange-de-Vaivre;045;Besançon;20;39;27
39261;Graye-et-Charnay;132;Lons-le-Saunier;20;39;27
39262;Gredisans;134;Dole;20;39;27
39263;Grozon;500;Poligny;20;39;27
39265;Hautecour;132;Lons-le-Saunier;20;39;27
39266;Les Hays;134;Dole;20;39;27
39267;Ivory;633;Salins-les-Bains;20;39;27
39268;Ivrey;000;Commune hors attraction des villes;30;39;27
39269;Jeurre;168;Oyonnax;20;39;27
39270;Jouhe;134;Dole;20;39;27
39271;Lac-des-Rouges-Truites;422;Hauts de Bienne;20;39;27
39272;Ladoye-sur-Seille;132;Lons-le-Saunier;20;39;27
39273;Montlainsia;000;Commune hors attraction des villes;30;39;27
39274;Lajoux;000;Commune hors attraction des villes;30;39;27
39275;Lamoura;000;Commune hors attraction des villes;30;39;27
39277;Le Larderet;338;Champagnole;20;39;27
39278;Largillay-Marsonnay;000;Commune hors attraction des villes;30;39;27
39279;Larnaud;132;Lons-le-Saunier;20;39;27
39280;Larrivoire;319;Saint-Claude;20;39;27
39281;Le Latet;338;Champagnole;20;39;27
39282;La Latette;000;Commune hors attraction des villes;30;39;27
39283;Lavancia-Epercy;168;Oyonnax;20;39;27
39284;Lavangeot;134;Dole;20;39;27
39285;Lavans-lès-Dole;134;Dole;20;39;27
39286;Lavans-lès-Saint-Claude;319;Saint-Claude;20;39;27
39288;Lavigny;132;Lons-le-Saunier;20;39;27
39289;Lect;168;Oyonnax;20;39;27
39290;Valzin en Petite Montagne;000;Commune hors attraction des villes;30;39;27
39291;Lemuy;338;Champagnole;20;39;27
39292;Lent;338;Champagnole;20;39;27
39293;Leschères;319;Saint-Claude;20;39;27
39295;Loisia;132;Lons-le-Saunier;20;39;27
39296;Lombard;132;Lons-le-Saunier;20;39;27
39297;Longchaumois;422;Hauts de Bienne;20;39;27
39298;Longcochon;000;Commune hors attraction des villes;30;39;27
39299;Longwy-sur-le-Doubs;134;Dole;20;39;27
39300;Lons-le-Saunier;132;Lons-le-Saunier;11;39;27
39301;Loulle;338;Champagnole;20;39;27
39302;Louvatange;045;Besançon;20;39;27
39304;Le Louverot;132;Lons-le-Saunier;20;39;27
39305;La Loye;134;Dole;20;39;27
39306;Macornay;132;Lons-le-Saunier;20;39;27
39307;Maisod;000;Commune hors attraction des villes;30;39;27
39308;Malange;134;Dole;20;39;27
39310;Mantry;132;Lons-le-Saunier;20;39;27
39312;Marigna-sur-Valouse;000;Commune hors attraction des villes;30;39;27
39313;Marigny;132;Lons-le-Saunier;20;39;27
39314;Marnézia;132;Lons-le-Saunier;20;39;27
39315;Marnoz;633;Salins-les-Bains;20;39;27
39317;La Marre;132;Lons-le-Saunier;20;39;27
39318;Martigna;000;Commune hors attraction des villes;30;39;27
39319;Mathenay;579;Arbois;20;39;27
39320;Maynal;132;Lons-le-Saunier;20;39;27
39321;Menétru-le-Vignoble;132;Lons-le-Saunier;20;39;27
39322;Menétrux-en-Joux;000;Commune hors attraction des villes;30;39;27
39323;Menotey;134;Dole;20;39;27
39324;Mérona;000;Commune hors attraction des villes;30;39;27
39325;Mesnay;579;Arbois;12;39;27
39326;Mesnois;132;Lons-le-Saunier;20;39;27
39327;Messia-sur-Sorne;132;Lons-le-Saunier;20;39;27
39328;Meussia;000;Commune hors attraction des villes;30;39;27
39329;Mièges;000;Commune hors attraction des villes;30;39;27
39330;Miéry;500;Poligny;20;39;27
39331;Mignovillard;000;Commune hors attraction des villes;30;39;27
39333;Moirans-en-Montagne;000;Commune hors attraction des villes;30;39;27
39334;Moiron;132;Lons-le-Saunier;20;39;27
39335;Moissey;134;Dole;20;39;27
39336;Molain;338;Champagnole;20;39;27
39337;Molamboz;579;Arbois;20;39;27
39338;Molay;134;Dole;20;39;27
39339;Chassal-Molinges;319;Saint-Claude;20;39;27
39342;Monay;132;Lons-le-Saunier;20;39;27
39343;Monnetay;000;Commune hors attraction des villes;30;39;27
39344;Monnet-la-Ville;338;Champagnole;20;39;27
39345;Monnières;134;Dole;20;39;27
39346;Montagna-le-Reconduit;641;Saint-Amour;20;39;27
39348;Montaigu;132;Lons-le-Saunier;20;39;27
39349;Montain;132;Lons-le-Saunier;20;39;27
39350;Montbarrey;134;Dole;20;39;27
39351;Montcusel;168;Oyonnax;20;39;27
39352;Monteplain;045;Besançon;20;39;27
39353;Montfleur;080;Bourg-en-Bresse;20;39;27
39354;Montholier;500;Poligny;20;39;27
39355;Montigny-lès-Arsures;579;Arbois;20;39;27
39356;Montigny-sur-l'Ain;338;Champagnole;20;39;27
39359;Montmarlon;338;Champagnole;20;39;27
39360;Montmirey-la-Ville;134;Dole;20;39;27
39361;Montmirey-le-Château;134;Dole;20;39;27
39362;Montmorot;132;Lons-le-Saunier;20;39;27
39363;Montrevel;000;Commune hors attraction des villes;30;39;27
39364;Montrond;338;Champagnole;20;39;27
39365;Mont-sous-Vaudrey;134;Dole;20;39;27
39366;Mont-sur-Monnet;338;Champagnole;20;39;27
39367;Morbier;422;Hauts de Bienne;12;39;27
39368;Hauts de Bienne;422;Hauts de Bienne;11;39;27
39370;Mouchard;000;Commune hors attraction des villes;30;39;27
39372;Mournans-Charbonny;000;Commune hors attraction des villes;30;39;27
39373;Les Moussières;319;Saint-Claude;20;39;27
39375;Moutonne;132;Lons-le-Saunier;20;39;27
39376;Moutoux;338;Champagnole;20;39;27
39377;Mutigney;000;Commune hors attraction des villes;30;39;27
39378;Les Trois-Châteaux;641;Saint-Amour;20;39;27
39379;Nance;132;Lons-le-Saunier;20;39;27
39380;Nancuise;132;Lons-le-Saunier;20;39;27
39381;Les Nans;338;Champagnole;20;39;27
39385;Neublans-Abergement;134;Dole;20;39;27
39386;Neuvilley;500;Poligny;20;39;27
39387;Nevy-lès-Dole;134;Dole;20;39;27
39388;Nevy-sur-Seille;132;Lons-le-Saunier;20;39;27
39389;Ney;338;Champagnole;20;39;27
39390;Nogna;132;Lons-le-Saunier;20;39;27
39391;Nozeroy;000;Commune hors attraction des villes;30;39;27
39392;Offlanges;134;Dole;20;39;27
39393;Onglières;000;Commune hors attraction des villes;30;39;27
39394;Onoz;000;Commune hors attraction des villes;30;39;27
39396;Orchamps;045;Besançon;20;39;27
39397;Orgelet;132;Lons-le-Saunier;20;39;27
39398;Ougney;045;Besançon;20;39;27
39399;Ounans;000;Commune hors attraction des villes;30;39;27
39400;Our;134;Dole;20;39;27
39401;Oussières;500;Poligny;20;39;27
39402;Pagney;045;Besançon;20;39;27
39403;Pagnoz;000;Commune hors attraction des villes;30;39;27
39404;Pannessières;132;Lons-le-Saunier;20;39;27
39405;Parcey;134;Dole;20;39;27
39406;Le Pasquier;338;Champagnole;20;39;27
39407;Passenans;132;Lons-le-Saunier;20;39;27
39408;Patornay;000;Commune hors attraction des villes;30;39;27
39409;Peintre;134;Dole;20;39;27
39411;Perrigny;132;Lons-le-Saunier;12;39;27
39412;Peseux;134;Dole;20;39;27
39413;La Pesse;000;Commune hors attraction des villes;30;39;27
39415;Petit-Noir;134;Dole;20;39;27
39418;Picarreau;338;Champagnole;20;39;27
39419;Pillemoine;338;Champagnole;20;39;27
39420;Pimorin;132;Lons-le-Saunier;20;39;27
39421;Le Pin;132;Lons-le-Saunier;20;39;27
39422;Plainoiseau;132;Lons-le-Saunier;20;39;27
39423;Plaisia;132;Lons-le-Saunier;20;39;27
39424;Les Planches-en-Montagne;000;Commune hors attraction des villes;30;39;27
39425;Les Planches-près-Arbois;579;Arbois;20;39;27
39426;Plasne;500;Poligny;20;39;27
39427;Plénise;000;Commune hors attraction des villes;30;39;27
39428;Plénisette;000;Commune hors attraction des villes;30;39;27
39429;Pleure;134;Dole;20;39;27
39430;Plumont;045;Besançon;20;39;27
39431;Poids-de-Fiole;132;Lons-le-Saunier;20;39;27
39432;Pointre;134;Dole;20;39;27
39434;Poligny;500;Poligny;11;39;27
39435;Pont-de-Poitte;132;Lons-le-Saunier;20;39;27
39436;Pont-d'Héry;000;Commune hors attraction des villes;30;39;27
39437;Pont-du-Navoy;338;Champagnole;20;39;27
39439;Port-Lesney;000;Commune hors attraction des villes;30;39;27
39441;Prémanon;000;Commune hors attraction des villes;30;39;27
39443;Présilly;132;Lons-le-Saunier;20;39;27
39444;Pretin;000;Commune hors attraction des villes;30;39;27
39445;Publy;132;Lons-le-Saunier;20;39;27
39446;Pupillin;579;Arbois;20;39;27
39447;Quintigny;132;Lons-le-Saunier;20;39;27
39448;Rahon;134;Dole;20;39;27
39449;Rainans;134;Dole;20;39;27
39451;Ranchot;045;Besançon;20;39;27
39452;Rans;045;Besançon;20;39;27
39453;Ravilloles;319;Saint-Claude;20;39;27
39454;Recanoz;132;Lons-le-Saunier;20;39;27
39455;Reithouse;132;Lons-le-Saunier;20;39;27
39456;Relans;132;Lons-le-Saunier;20;39;27
39457;Les Repôts;132;Lons-le-Saunier;20;39;27
39458;Revigny;132;Lons-le-Saunier;20;39;27
39460;La Rixouse;319;Saint-Claude;20;39;27
39461;Rix;000;Commune hors attraction des villes;30;39;27
39462;Rochefort-sur-Nenon;134;Dole;20;39;27
39463;Rogna;168;Oyonnax;20;39;27
39464;Romain;045;Besançon;20;39;27
39465;Romange;134;Dole;20;39;27
39466;Rosay;132;Lons-le-Saunier;20;39;27
39467;Rotalier;132;Lons-le-Saunier;20;39;27
39468;Rothonay;132;Lons-le-Saunier;20;39;27
39469;Rouffange;045;Besançon;20;39;27
39470;Les Rousses;000;Commune hors attraction des villes;30;39;27
39471;Ruffey-sur-Seille;132;Lons-le-Saunier;20;39;27
39472;Rye;000;Commune hors attraction des villes;30;39;27
39473;Saffloz;338;Champagnole;20;39;27
39474;Sainte-Agnès;132;Lons-le-Saunier;20;39;27
39475;Saint-Amour;641;Saint-Amour;11;39;27
39476;Saint-Aubin;134;Dole;20;39;27
39477;Saint-Baraing;134;Dole;20;39;27
39478;Saint-Claude;319;Saint-Claude;11;39;27
39479;Saint-Cyr-Montmalin;579;Arbois;20;39;27
39480;Saint-Didier;132;Lons-le-Saunier;20;39;27
39481;Saint-Germain-en-Montagne;338;Champagnole;20;39;27
39485;Val Suran;000;Commune hors attraction des villes;30;39;27
39486;Saint-Lamain;500;Poligny;20;39;27
39487;Saint-Laurent-en-Grandvaux;422;Hauts de Bienne;20;39;27
39489;Saint-Lothain;132;Lons-le-Saunier;20;39;27
39490;Saint-Loup;134;Dole;20;39;27
39491;Coteaux du Lizon;319;Saint-Claude;20;39;27
39492;Saint-Maur;132;Lons-le-Saunier;20;39;27
39493;Saint-Maurice-Crillat;000;Commune hors attraction des villes;30;39;27
39494;Saint-Pierre;000;Commune hors attraction des villes;30;39;27
39495;Saint-Thiébaud;633;Salins-les-Bains;20;39;27
39497;Saizenay;633;Salins-les-Bains;20;39;27
39498;Salans;045;Besançon;20;39;27
39499;Saligney;045;Besançon;20;39;27
39500;Salins-les-Bains;633;Salins-les-Bains;11;39;27
39501;Sampans;134;Dole;20;39;27
39502;Santans;134;Dole;20;39;27
39503;Sapois;338;Champagnole;20;39;27
39504;Sarrogna;132;Lons-le-Saunier;20;39;27
39505;Saugeot;000;Commune hors attraction des villes;30;39;27
39507;Séligney;134;Dole;20;39;27
39508;Sellières;132;Lons-le-Saunier;20;39;27
39510;Septmoncel les Molunes;319;Saint-Claude;20;39;27
39511;Sergenaux;132;Lons-le-Saunier;20;39;27
39512;Sergenon;000;Commune hors attraction des villes;30;39;27
39513;Sermange;045;Besançon;20;39;27
39514;Serre-les-Moulières;045;Besançon;20;39;27
39517;Sirod;338;Champagnole;20;39;27
39518;Songeson;000;Commune hors attraction des villes;30;39;27
39519;Soucia;000;Commune hors attraction des villes;30;39;27
39520;Souvans;134;Dole;20;39;27
39522;Supt;338;Champagnole;20;39;27
39523;Syam;338;Champagnole;20;39;27
39525;Tassenières;134;Dole;20;39;27
39526;Tavaux;134;Dole;20;39;27
39527;Taxenne;045;Besançon;20;39;27
39528;Thervay;045;Besançon;20;39;27
39529;Thésy;000;Commune hors attraction des villes;30;39;27
39530;Thoirette-Coisia;168;Oyonnax;20;39;27
39531;Thoiria;132;Lons-le-Saunier;20;39;27
39532;Thoissia;080;Bourg-en-Bresse;20;39;27
39533;Toulouse-le-Château;132;Lons-le-Saunier;20;39;27
39534;La Tour-du-Meix;000;Commune hors attraction des villes;30;39;27
39535;Tourmont;500;Poligny;20;39;27
39537;Trenal;132;Lons-le-Saunier;20;39;27
39538;Uxelles;000;Commune hors attraction des villes;30;39;27
39539;Vadans;579;Arbois;20;39;27
39540;Valempoulières;338;Champagnole;20;39;27
39543;Vannoz;338;Champagnole;20;39;27
39545;Le Vaudioux;338;Champagnole;20;39;27
39546;Vaudrey;000;Commune hors attraction des villes;30;39;27
39547;Vaux-lès-Saint-Claude;319;Saint-Claude;20;39;27
39548;Vaux-sur-Poligny;500;Poligny;20;39;27
39550;Verges;132;Lons-le-Saunier;20;39;27
39551;Véria;641;Saint-Amour;20;39;27
39552;Vernantois;132;Lons-le-Saunier;20;39;27
39553;Le Vernois;132;Lons-le-Saunier;20;39;27
39554;Vers-en-Montagne;338;Champagnole;20;39;27
39555;Vers-sous-Sellières;132;Lons-le-Saunier;20;39;27
39556;Vertamboz;132;Lons-le-Saunier;20;39;27
39557;Vescles;168;Oyonnax;20;39;27
39558;Vevy;132;Lons-le-Saunier;20;39;27
39559;La Vieille-Loye;134;Dole;20;39;27
39560;Villard-Saint-Sauveur;319;Saint-Claude;20;39;27
39561;Villards-d'Héria;000;Commune hors attraction des villes;30;39;27
39565;Villeneuve-d'Aval;579;Arbois;20;39;27
39567;Villeneuve-sous-Pymont;132;Lons-le-Saunier;20;39;27
39568;Villerserine;132;Lons-le-Saunier;20;39;27
39569;Villers-Farlay;000;Commune hors attraction des villes;30;39;27
39570;Villers-les-Bois;500;Poligny;20;39;27
39571;Villers-Robert;134;Dole;20;39;27
39572;Villette-lès-Arbois;579;Arbois;20;39;27
39573;Villette-lès-Dole;134;Dole;20;39;27
39574;Villevieux;132;Lons-le-Saunier;20;39;27
39575;Le Villey;132;Lons-le-Saunier;20;39;27
39576;Val-Sonnette;132;Lons-le-Saunier;20;39;27
39577;Vincent-Froideville;132;Lons-le-Saunier;20;39;27
39579;Viry;168;Oyonnax;20;39;27
39581;Vitreux;045;Besançon;20;39;27
39582;Voiteur;132;Lons-le-Saunier;20;39;27
39583;Vosbles-Valfin;000;Commune hors attraction des villes;30;39;27
39584;Vriange;134;Dole;20;39;27
39585;Vulvoz;168;Oyonnax;20;39;27
39586;Aresches;000;Commune hors attraction des villes;30;39;27
58001;Achun;000;Commune hors attraction des villes;30;58;27
58002;Alligny-Cosne;254;Cosne-Cours-sur-Loire;20;58;27
58003;Alligny-en-Morvan;000;Commune hors attraction des villes;30;58;27
58004;Alluy;000;Commune hors attraction des villes;30;58;27
58005;Amazy;383;Clamecy;20;58;27
58006;Anlezy;097;Nevers;20;58;27
58007;Annay;254;Cosne-Cours-sur-Loire;20;58;27
58008;Anthien;000;Commune hors attraction des villes;30;58;27
58009;Arbourse;000;Commune hors attraction des villes;30;58;27
58010;Arleuf;000;Commune hors attraction des villes;30;58;27
58011;Armes;383;Clamecy;20;58;27
58012;Arquian;254;Cosne-Cours-sur-Loire;20;58;27
58013;Arthel;000;Commune hors attraction des villes;30;58;27
58014;Arzembouy;000;Commune hors attraction des villes;30;58;27
58015;Asnan;383;Clamecy;20;58;27
58016;Asnois;383;Clamecy;20;58;27
58017;Aunay-en-Bazois;000;Commune hors attraction des villes;30;58;27
58018;Authiou;000;Commune hors attraction des villes;30;58;27
58019;Avrée;000;Commune hors attraction des villes;30;58;27
58020;Avril-sur-Loire;370;Decize;20;58;27
58021;Azy-le-Vif;097;Nevers;20;58;27
58023;Bazoches;000;Commune hors attraction des villes;30;58;27
58024;Bazolles;000;Commune hors attraction des villes;30;58;27
58025;Béard;097;Nevers;20;58;27
58026;Beaulieu;000;Commune hors attraction des villes;30;58;27
58027;Beaumont-la-Ferrière;097;Nevers;20;58;27
58028;Beaumont-Sardolles;097;Nevers;20;58;27
58029;Beuvron;383;Clamecy;20;58;27
58030;Biches;097;Nevers;20;58;27
58031;Billy-Chevannes;097;Nevers;20;58;27
58032;Billy-sur-Oisy;383;Clamecy;20;58;27
58033;Bitry;254;Cosne-Cours-sur-Loire;20;58;27
58034;Blismes;000;Commune hors attraction des villes;30;58;27
58035;Bona;097;Nevers;20;58;27
58036;Bouhy;000;Commune hors attraction des villes;30;58;27
58037;Brassy;000;Commune hors attraction des villes;30;58;27
58038;Breugnon;383;Clamecy;20;58;27
58039;Brèves;383;Clamecy;20;58;27
58040;Brinay;000;Commune hors attraction des villes;30;58;27
58041;Brinon-sur-Beuvron;000;Commune hors attraction des villes;30;58;27
58042;Bulcy;254;Cosne-Cours-sur-Loire;20;58;27
58043;Bussy-la-Pesle;000;Commune hors attraction des villes;30;58;27
58044;La Celle-sur-Loire;254;Cosne-Cours-sur-Loire;20;58;27
58045;La Celle-sur-Nièvre;097;Nevers;20;58;27
58046;Cercy-la-Tour;000;Commune hors attraction des villes;30;58;27
58047;Cervon;000;Commune hors attraction des villes;30;58;27
58048;Cessy-les-Bois;254;Cosne-Cours-sur-Loire;20;58;27
58049;Chalaux;279;Avallon;20;58;27
58050;Challement;000;Commune hors attraction des villes;30;58;27
58051;Challuy;097;Nevers;20;58;27
58052;Champallement;000;Commune hors attraction des villes;30;58;27
58053;Champlemy;000;Commune hors attraction des villes;30;58;27
58054;Champlin;000;Commune hors attraction des villes;30;58;27
58055;Champvert;370;Decize;20;58;27
58056;Champvoux;097;Nevers;20;58;27
58057;Chantenay-Saint-Imbert;122;Moulins;20;58;27
58058;La Chapelle-Saint-André;383;Clamecy;20;58;27
58059;La Charité-sur-Loire;563;La Charité-sur-Loire;11;58;27
58060;Charrin;370;Decize;20;58;27
58061;Chasnay;097;Nevers;20;58;27
58062;Château-Chinon (Ville);000;Commune hors attraction des villes;30;58;27
58063;Château-Chinon (Campagne);000;Commune hors attraction des villes;30;58;27
58064;Châteauneuf-Val-de-Bargis;000;Commune hors attraction des villes;30;58;27
58065;Châtillon-en-Bazois;000;Commune hors attraction des villes;30;58;27
58066;Châtin;000;Commune hors attraction des villes;30;58;27
58067;Chaulgnes;097;Nevers;20;58;27
58068;Chaumard;000;Commune hors attraction des villes;30;58;27
58069;Chaumot;000;Commune hors attraction des villes;30;58;27
58070;Chazeuil;000;Commune hors attraction des villes;30;58;27
58071;Chevannes-Changy;000;Commune hors attraction des villes;30;58;27
58072;Chevenon;097;Nevers;20;58;27
58073;Chevroches;383;Clamecy;20;58;27
58074;Chiddes;000;Commune hors attraction des villes;30;58;27
58075;Chitry-les-Mines;000;Commune hors attraction des villes;30;58;27
58076;Chougny;000;Commune hors attraction des villes;30;58;27
58077;Ciez;254;Cosne-Cours-sur-Loire;20;58;27
58078;Cizely;097;Nevers;20;58;27
58079;Clamecy;383;Clamecy;11;58;27
58080;La Collancelle;000;Commune hors attraction des villes;30;58;27
58081;Colméry;000;Commune hors attraction des villes;30;58;27
58082;Corancy;000;Commune hors attraction des villes;30;58;27
58083;Corbigny;000;Commune hors attraction des villes;30;58;27
58084;Corvol-d'Embernard;000;Commune hors attraction des villes;30;58;27
58085;Corvol-l'Orgueilleux;383;Clamecy;20;58;27
58086;Cosne-Cours-sur-Loire;254;Cosne-Cours-sur-Loire;11;58;27
58087;Cossaye;370;Decize;20;58;27
58088;Coulanges-lès-Nevers;097;Nevers;20;58;27
58089;Couloutre;000;Commune hors attraction des villes;30;58;27
58090;Courcelles;383;Clamecy;20;58;27
58092;Crux-la-Ville;000;Commune hors attraction des villes;30;58;27
58093;Cuncy-lès-Varzy;383;Clamecy;20;58;27
58094;Dampierre-sous-Bouhy;000;Commune hors attraction des villes;30;58;27
58095;Decize;370;Decize;11;58;27
58096;Devay;370;Decize;20;58;27
58097;Diennes-Aubigny;000;Commune hors attraction des villes;30;58;27
